8.8847e+07
9.0667e+07
9.229e+07
9.3743e+07
9.5058e+07
9.627e+07
9.7416e+07
9.854e+07
9.9685e+07
1.009e+08
1.0223e+08
1.0373e+08
1.0545e+08
1.0744e+08
1.0975e+08
1.1241e+08
1.1547e+08
1.1897e+08
1.2293e+08
1.2737e+08
1.3231e+08
1.3776e+08
1.4372e+08
1.5019e+08
1.5718e+08
1.6466e+08
1.7264e+08
1.8111e+08
1.9005e+08
1.9945e+08
2.0931e+08
2.196e+08
2.3032e+08
2.4146e+08
2.5301e+08
2.6495e+08
2.7729e+08
2.9e+08
3.0309e+08
3.1655e+08
3.3036e+08
3.4453e+08
3.5905e+08
3.7391e+08
3.891e+08
4.0463e+08
4.2049e+08
4.3667e+08
4.5317e+08
4.6999e+08
4.8712e+08
5.0457e+08
5.2232e+08
5.4038e+08
5.5874e+08
5.7741e+08
5.9638e+08
6.1564e+08
6.352e+08
6.5506e+08
6.752e+08
