1.3459e+08
1.3091e+08
1.2684e+08
1.2241e+08
1.1763e+08
1.1254e+08
1.0717e+08
1.0154e+08
9.5678e+07
8.9627e+07
8.3431e+07
7.715e+07
7.0866e+07
6.4691e+07
5.8791e+07
5.3399e+07
4.8844e+07
4.5553e+07
4.3995e+07
4.4538e+07
4.7287e+07
5.2057e+07
5.8504e+07
6.6272e+07
7.5074e+07
8.4697e+07
9.499e+07
1.0585e+08
1.172e+08
1.2899e+08
1.4119e+08
1.5376e+08
1.6668e+08
1.7994e+08
1.9352e+08
2.0742e+08
2.2162e+08
2.3613e+08
2.5093e+08
2.6603e+08
2.8141e+08
2.9707e+08
3.1302e+08
3.2925e+08
3.4576e+08
3.6254e+08
3.796e+08
3.9694e+08
4.1455e+08
4.3243e+08
4.5058e+08
4.69e+08
4.877e+08
5.0666e+08
5.259e+08
5.454e+08
5.6517e+08
5.8521e+08
6.0551e+08
6.2609e+08
6.4693e+08
